country,country_code,city,state
"United States",US,"Zion","Illinois"
"United States",US,"Aberdeen","Indiana"
"United States",US,"Adams County","Indiana"
"United States",US,"Akron","Indiana"
"United States",US,"Albany","Indiana"
"United States",US,"Albion","Indiana"
"United States",US,"Alexandria","Indiana"
"United States",US,"Allen County","Indiana"
"United States",US,"Anderson","Indiana"
"United States",US,"Andrews","Indiana"
"United States",US,"Angola","Indiana"
"United States",US,"Arcadia","Indiana"
"United States",US,"Argos","Indiana"
"United States",US,"Attica","Indiana"
"United States",US,"Auburn","Indiana"
"United States",US,"Aurora","Indiana"
"United States",US,"Austin","Indiana"
"United States",US,"Avilla","Indiana"
"United States",US,"Avon","Indiana"
"United States",US,"Bargersville","Indiana"
"United States",US,"Bartholomew County","Indiana"
"United States",US,"Bass Lake","Indiana"
"United States",US,"Batesville","Indiana"
"United States",US,"Battle Ground","Indiana"
"United States",US,"Bedford","Indiana"
"United States",US,"Beech Grove","Indiana"
"United States",US,"Benton County","Indiana"
"United States",US,"Berne","Indiana"
"United States",US,"Bicknell","Indiana"
"United States",US,"Blackford County","Indiana"
"United States",US,"Bloomfield","Indiana"
"United States",US,"Bloomington","Indiana"
"United States",US,"Bluffton","Indiana"
"United States",US,"Boone County","Indiana"
"United States",US,"Boonville","Indiana"
"United States",US,"Bourbon","Indiana"
"United States",US,"Brazil","Indiana"
"United States",US,"Bremen","Indiana"
"United States",US,"Bright","Indiana"
"United States",US,"Bristol","Indiana"
"United States",US,"Broad Ripple","Indiana"
"United States",US,"Brooklyn","Indiana"
"United States",US,"Brookston","Indiana"
"United States",US,"Brookville","Indiana"
"United States",US,"Brown County","Indiana"
"United States",US,"Brownsburg","Indiana"
"United States",US,"Brownstown","Indiana"
"United States",US,"Burns Harbor","Indiana"
"United States",US,"Butler","Indiana"
"United States",US,"Cambridge City","Indiana"
"United States",US,"Cannelton","Indiana"
"United States",US,"Carmel","Indiana"
"United States",US,"Carroll County","Indiana"
"United States",US,"Cass County","Indiana"
"United States",US,"Cayuga","Indiana"
"United States",US,"Cedar Lake","Indiana"
"United States",US,"Centerville","Indiana"
"United States",US,"Chandler","Indiana"
"United States",US,"Charlestown","Indiana"
"United States",US,"Chesterfield","Indiana"
"United States",US,"Chesterton","Indiana"
"United States",US,"Churubusco","Indiana"
"United States",US,"Cicero","Indiana"
"United States",US,"Clark County","Indiana"
"United States",US,"Clarksville","Indiana"
"United States",US,"Clay County","Indiana"
"United States",US,"Clermont","Indiana"
"United States",US,"Clinton","Indiana"
"United States",US,"Clinton County","Indiana"
"United States",US,"Cloverdale","Indiana"
"United States",US,"Columbia City","Indiana"
"United States",US,"Columbus","Indiana"
"United States",US,"Connersville","Indiana"
"United States",US,"Converse","Indiana"
"United States",US,"Cordry Sweetwater Lakes","Indiana"
"United States",US,"Corydon","Indiana"
"United States",US,"Country Squire Lakes","Indiana"
"United States",US,"Covington","Indiana"
"United States",US,"Crawford County","Indiana"
"United States",US,"Crawfordsville","Indiana"
"United States",US,"Crothersville","Indiana"
"United States",US,"Crown Point","Indiana"
"United States",US,"Culver","Indiana"
"United States",US,"Cumberland","Indiana"
"United States",US,"Dale","Indiana"
"United States",US,"Daleville","Indiana"
"United States",US,"Danville","Indiana"
"United States",US,"Darmstadt","Indiana"
"United States",US,"Daviess County","Indiana"
"United States",US,"Dayton","Indiana"
"United States",US,"DeKalb County","Indiana"
"United States",US,"DeMotte","Indiana"
"United States",US,"Dearborn County","Indiana"
"United States",US,"Decatur","Indiana"
"United States",US,"Decatur County","Indiana"
"United States",US,"Delaware County","Indiana"
"United States",US,"Delphi","Indiana"
"United States",US,"Dillsboro","Indiana"
"United States",US,"Dubois County","Indiana"
"United States",US,"Dunkirk","Indiana"
"United States",US,"Dunlap","Indiana"
"United States",US,"Dyer","Indiana"
"United States",US,"East Chicago","Indiana"
"United States",US,"Eaton","Indiana"
"United States",US,"Edgewood","Indiana"
"United States",US,"Edinburgh","Indiana"
"United States",US,"Elkhart","Indiana"
"United States",US,"Elkhart County","Indiana"
"United States",US,"Ellettsville","Indiana"
"United States",US,"Elwood","Indiana"
"United States",US,"English","Indiana"
"United States",US,"Evansville","Indiana"
"United States",US,"Fairfield Heights","Indiana"
"United States",US,"Fairmount","Indiana"
"United States",US,"Fairview Park","Indiana"
"United States",US,"Farmersburg","Indiana"
"United States",US,"Farmland","Indiana"
"United States",US,"Fayette County","Indiana"
"United States",US,"Ferdinand","Indiana"
"United States",US,"Fish Lake","Indiana"
"United States",US,"Fishers","Indiana"
"United States",US,"Flora","Indiana"
"United States",US,"Floyd County","Indiana"
"United States",US,"Fort Branch","Indiana"
"United States",US,"Fort Wayne","Indiana"
"United States",US,"Fortville","Indiana"
"United States",US,"Fountain County","Indiana"
"United States",US,"Fowler","Indiana"
"United States",US,"Frankfort","Indiana"
"United States",US,"Franklin","Indiana"
"United States",US,"Franklin County","Indiana"
"United States",US,"Frankton","Indiana"
"United States",US,"Fremont","Indiana"
"United States",US,"French Lick","Indiana"
"United States",US,"Fulton County","Indiana"
"United States",US,"Galena","Indiana"
"United States",US,"Galveston","Indiana"
"United States",US,"Garrett","Indiana"
"United States",US,"Gary","Indiana"
"United States",US,"Gas City","Indiana"
"United States",US,"Geneva","Indiana"
"United States",US,"Georgetown","Indiana"
"United States",US,"Gibson County","Indiana"
"United States",US,"Goodland","Indiana"
"United States",US,"Goshen","Indiana"
"United States",US,"Grabill","Indiana"
"United States",US,"Granger","Indiana"
"United States",US,"Grant County","Indiana"
"United States",US,"Greencastle","Indiana"
"United States",US,"Greendale","Indiana"
"United States",US,"Greene County","Indiana"
"United States",US,"Greenfield","Indiana"
"United States",US,"Greensburg","Indiana"
"United States",US,"Greentown","Indiana"
"United States",US,"Greenwood","Indiana"
"United States",US,"Griffith","Indiana"
"United States",US,"Grissom Air Force Base","Indiana"
"United States",US,"Gulivoire Park","Indiana"
"United States",US,"Hagerstown","Indiana"
"United States",US,"Hamilton","Indiana"
"United States",US,"Hamilton County","Indiana"
"United States",US,"Hammond","Indiana"
"United States",US,"Hancock County","Indiana"
"United States",US,"Hanover","Indiana"
"United States",US,"Harlan","Indiana"
"United States",US,"Harrison County","Indiana"
"United States",US,"Hartford City","Indiana"
"United States",US,"Haubstadt","Indiana"
"United States",US,"Hebron","Indiana"
"United States",US,"Hendricks County","Indiana"
"United States",US,"Henry County","Indiana"
"United States",US,"Henryville","Indiana"
"United States",US,"Heritage Lake","Indiana"
"United States",US,"Hidden Valley","Indiana"
"United States",US,"Highland","Indiana"
"United States",US,"Hobart","Indiana"
"United States",US,"Hope","Indiana"
"United States",US,"Howard County","Indiana"
"United States",US,"Hudson Lake","Indiana"
"United States",US,"Huntertown","Indiana"
"United States",US,"Huntingburg","Indiana"
"United States",US,"Huntington","Indiana"
"United States",US,"Huntington County","Indiana"
"United States",US,"Indian Heights","Indiana"
"United States",US,"Indianapolis","Indiana"
"United States",US,"Ingalls","Indiana"
"United States",US,"Jackson County","Indiana"
"United States",US,"Jasonville","Indiana"
"United States",US,"Jasper","Indiana"
"United States",US,"Jasper County","Indiana"
"United States",US,"Jay County","Indiana"
"United States",US,"Jefferson County","Indiana"
"United States",US,"Jeffersonville","Indiana"
"United States",US,"Jennings County","Indiana"
"United States",US,"Johnson County","Indiana"
"United States",US,"Jonesboro","Indiana"
"United States",US,"Kendallville","Indiana"
"United States",US,"Kentland","Indiana"
"United States",US,"Kingsford Heights","Indiana"
"United States",US,"Knightstown","Indiana"
"United States",US,"Knox","Indiana"
"United States",US,"Knox County","Indiana"
"United States",US,"Kokomo","Indiana"
"United States",US,"Koontz Lake","Indiana"
"United States",US,"Kosciusko County","Indiana"
"United States",US,"Kouts","Indiana"
"United States",US,"La Porte","Indiana"
"United States",US,"LaGrange County","Indiana"
"United States",US,"LaPorte","Indiana"
"United States",US,"LaPorte County","Indiana"
"United States",US,"Lafayette","Indiana"
"United States",US,"Lagrange","Indiana"
"United States",US,"Lake County","Indiana"
"United States",US,"Lake Dalecarlia","Indiana"
"United States",US,"Lake Station","Indiana"
"United States",US,"Lakes of the Four Seasons","Indiana"
"United States",US,"Lapel","Indiana"
"United States",US,"Lawrence","Indiana"
"United States",US,"Lawrence County","Indiana"
"United States",US,"Lawrenceburg","Indiana"
"United States",US,"Lebanon","Indiana"
"United States",US,"Leo-Cedarville","Indiana"
"United States",US,"Liberty","Indiana"
"United States",US,"Ligonier","Indiana"
"United States",US,"Linton","Indiana"
"United States",US,"Logansport","Indiana"
"United States",US,"Long Beach","Indiana"
"United States",US,"Loogootee","Indiana"
"United States",US,"Lowell","Indiana"
"United States",US,"Lynn","Indiana"
"United States",US,"Madison","Indiana"
"United States",US,"Madison County","Indiana"
"United States",US,"Marion","Indiana"
"United States",US,"Marion County","Indiana"
"United States",US,"Markle","Indiana"
"United States",US,"Marshall County","Indiana"
"United States",US,"Martin County","Indiana"
"United States",US,"Martinsville","Indiana"
"United States",US,"McCordsville","Indiana"
"United States",US,"Melody Hill","Indiana"
"United States",US,"Meridian Hills","Indiana"
"United States",US,"Merrillville","Indiana"
"United States",US,"Miami County","Indiana"
"United States",US,"Michigan City","Indiana"
"United States",US,"Middlebury","Indiana"
"United States",US,"Middletown","Indiana"
"United States",US,"Milan","Indiana"
"United States",US,"Milford","Indiana"
"United States",US,"Mishawaka","Indiana"
"United States",US,"Mitchell","Indiana"
"United States",US,"Monon","Indiana"
"United States",US,"Monroe County","Indiana"
"United States",US,"Monroeville","Indiana"
"United States",US,"Monrovia","Indiana"
"United States",US,"Montgomery County","Indiana"
"United States",US,"Monticello","Indiana"
"United States",US,"Montpelier","Indiana"
"United States",US,"Mooresville","Indiana"
"United States",US,"Morgan County","Indiana"
"United States",US,"Morocco","Indiana"
"United States",US,"Morristown","Indiana"
"United States",US,"Mount Vernon","Indiana"
"United States",US,"Mulberry","Indiana"
"United States",US,"Muncie","Indiana"
"United States",US,"Munster","Indiana"
"United States",US,"Nappanee","Indiana"
"United States",US,"Nashville","Indiana"
"United States",US,"New Albany","Indiana"
"United States",US,"New Carlisle","Indiana"
"United States",US,"New Castle","Indiana"
"United States",US,"New Chicago","Indiana"
"United States",US,"New Haven","Indiana"
"United States",US,"New Palestine","Indiana"
"United States",US,"New Paris","Indiana"
"United States",US,"New Pekin","Indiana"
"United States",US,"New Whiteland","Indiana"
"United States",US,"Newburgh","Indiana"
"United States",US,"Newport","Indiana"
"United States",US,"Newton County","Indiana"
"United States",US,"Noble County","Indiana"
"United States",US,"Noblesville","Indiana"
"United States",US,"North Judson","Indiana"
"United States",US,"North Liberty","Indiana"
"United States",US,"North Madison","Indiana"
"United States",US,"North Manchester","Indiana"
"United States",US,"North Terre Haute","Indiana"
"United States",US,"North Vernon","Indiana"
"United States",US,"North Webster","Indiana"
"United States",US,"Notre Dame","Indiana"
"United States",US,"Oak Park","Indiana"
"United States",US,"Oakland City","Indiana"
"United States",US,"Odon","Indiana"
"United States",US,"Ogden Dunes","Indiana"
"United States",US,"Ohio County","Indiana"
"United States",US,"Oolitic","Indiana"
"United States",US,"Orange County","Indiana"
"United States",US,"Orleans","Indiana"
"United States",US,"Osceola","Indiana"
"United States",US,"Osgood","Indiana"
"United States",US,"Ossian","Indiana"
"United States",US,"Otterbein","Indiana"
"United States",US,"Owen County","Indiana"
"United States",US,"Owensville","Indiana"
"United States",US,"Oxford","Indiana"
"United States",US,"Paoli","Indiana"
"United States",US,"Parke County","Indiana"
"United States",US,"Parker City","Indiana"
"United States",US,"Pendleton","Indiana"
"United States",US,"Perry County","Indiana"
"United States",US,"Peru","Indiana"
"United States",US,"Petersburg","Indiana"
"United States",US,"Pierceton","Indiana"
"United States",US,"Pike County","Indiana"
"United States",US,"Pittsboro","Indiana"
"United States",US,"Plainfield","Indiana"
"United States",US,"Plymouth","Indiana"
"United States",US,"Portage","Indiana"
"United States",US,"Porter","Indiana"
"United States",US,"Porter County","Indiana"
"United States",US,"Portland","Indiana"
"United States",US,"Posey County","Indiana"
"United States",US,"Poseyville","Indiana"
"United States",US,"Princes Lakes","Indiana"
"United States",US,"Princeton","Indiana"
"United States",US,"Pulaski County","Indiana"
"United States",US,"Putnam County","Indiana"
"United States",US,"Randolph County","Indiana"
"United States",US,"Redkey","Indiana"
"United States",US,"Remington","Indiana"
"United States",US,"Rensselaer","Indiana"
"United States",US,"Richmond","Indiana"
"United States",US,"Ripley County","Indiana"
"United States",US,"Rising Sun","Indiana"
"United States",US,"Roanoke","Indiana"
"United States",US,"Rochester","Indiana"
"United States",US,"Rockport","Indiana"
"United States",US,"Rockville","Indiana"
"United States",US,"Rome City","Indiana"
"United States",US,"Roselawn","Indiana"
"United States",US,"Rossville","Indiana"
"United States",US,"Rush County","Indiana"
"United States",US,"Rushville","Indiana"
"United States",US,"Russiaville","Indiana"
"United States",US,"Saint John","Indiana"
"United States",US,"Saint Joseph County","Indiana"
"United States",US,"Saint Paul","Indiana"
"United States",US,"Salem","Indiana"
"United States",US,"Santa Claus","Indiana"
"United States",US,"Schererville","Indiana"
"United States",US,"Scott County","Indiana"
"United States",US,"Scottsburg","Indiana"
"United States",US,"Seelyville","Indiana"
"United States",US,"Sellersburg","Indiana"
"United States",US,"Seymour","Indiana"
"United States",US,"Shadeland","Indiana"
"United States",US,"Shelburn","Indiana"
"United States",US,"Shelby County","Indiana"
"United States",US,"Shelbyville","Indiana"
"United States",US,"Sheridan","Indiana"
"United States",US,"Shoals","Indiana"
"United States",US,"Shorewood Forest","Indiana"
"United States",US,"Simonton Lake","Indiana"
"United States",US,"Smithville-Sanders","Indiana"
"United States",US,"South Bend","Indiana"
"United States",US,"South Haven","Indiana"
"United States",US,"South Whitley","Indiana"
"United States",US,"Southport","Indiana"
"United States",US,"Speedway","Indiana"
"United States",US,"Spencer","Indiana"
"United States",US,"Spencer County","Indiana"
"United States",US,"Starke County","Indiana"
"United States",US,"Steuben County","Indiana"
"United States",US,"Sullivan","Indiana"
"United States",US,"Sullivan County","Indiana"
"United States",US,"Sunman","Indiana"
"United States",US,"Sweetser","Indiana"
"United States",US,"Switzerland County","Indiana"
"United States",US,"Syracuse","Indiana"
"United States",US,"Tell City","Indiana"
"United States",US,"Terre Haute","Indiana"
"United States",US,"Thorntown","Indiana"
"United States",US,"Tippecanoe County","Indiana"
"United States",US,"Tipton","Indiana"
"United States",US,"Tipton County","Indiana"
"United States",US,"Topeka","Indiana"
"United States",US,"Trafalgar","Indiana"
"United States",US,"Trail Creek","Indiana"
"United States",US,"Tri-Lakes","Indiana"
"United States",US,"Union City","Indiana"
"United States",US,"Union County","Indiana"
"United States",US,"Upland","Indiana"
"United States",US,"Valparaiso","Indiana"
"United States",US,"Vanderburgh County","Indiana"
"United States",US,"Veedersburg","Indiana"
"United States",US,"Vermillion County","Indiana"
"United States",US,"Versailles","Indiana"
"United States",US,"Vevay","Indiana"
"United States",US,"Vigo County","Indiana"
"United States",US,"Vincennes","Indiana"
"United States",US,"Wabash","Indiana"
"United States",US,"Wabash County","Indiana"
"United States",US,"Wakarusa","Indiana"
"United States",US,"Walkerton","Indiana"
"United States",US,"Walton","Indiana"
"United States",US,"Wanatah","Indiana"
"United States",US,"Warren","Indiana"
"United States",US,"Warren County","Indiana"
"United States",US,"Warren Park","Indiana"
"United States",US,"Warrick County","Indiana"
"United States",US,"Warsaw","Indiana"
"United States",US,"Washington","Indiana"
"United States",US,"Washington County","Indiana"
"United States",US,"Waterloo","Indiana"
"United States",US,"Wayne County","Indiana"
"United States",US,"Wells County","Indiana"
"United States",US,"West Lafayette","Indiana"
"United States",US,"West Terre Haute","Indiana"
"United States",US,"Westfield","Indiana"
"United States",US,"Westport","Indiana"
"United States",US,"Westville","Indiana"
"United States",US,"White County","Indiana"
"United States",US,"Whiteland","Indiana"
"United States",US,"Whitestown","Indiana"
"United States",US,"Whiting","Indiana"
"United States",US,"Whitley County","Indiana"
"United States",US,"Williamsport","Indiana"
"United States",US,"Winamac","Indiana"
"United States",US,"Winchester","Indiana"
"United States",US,"Winfield","Indiana"
"United States",US,"Winona Lake","Indiana"
"United States",US,"Wolcottville","Indiana"
"United States",US,"Woodburn","Indiana"
"United States",US,"Worthington","Indiana"
"United States",US,"Yorktown","Indiana"
"United States",US,"Zionsville","Indiana"
"United States",US,"Ackley","Iowa"
"United States",US,"Adair County","Iowa"
"United States",US,"Adams County","Iowa"
"United States",US,"Adel","Iowa"
"United States",US,"Akron","Iowa"
"United States",US,"Albia","Iowa"
"United States",US,"Algona","Iowa"
"United States",US,"Allamakee County","Iowa"
"United States",US,"Allison","Iowa"
"United States",US,"Alta","Iowa"
"United States",US,"Alton","Iowa"
"United States",US,"Altoona","Iowa"
"United States",US,"Ames","Iowa"
"United States",US,"Anamosa","Iowa"
"United States",US,"Ankeny","Iowa"
"United States",US,"Aplington","Iowa"
"United States",US,"Appanoose County","Iowa"
"United States",US,"Arnolds Park","Iowa"
"United States",US,"Asbury","Iowa"
"United States",US,"Atkins","Iowa"
"United States",US,"Atlantic","Iowa"
"United States",US,"Audubon","Iowa"
"United States",US,"Audubon County","Iowa"
"United States",US,"Avoca","Iowa"
"United States",US,"Baxter","Iowa"
"United States",US,"Bedford","Iowa"
"United States",US,"Belle Plaine","Iowa"
"United States",US,"Bellevue","Iowa"
"United States",US,"Belmond","Iowa"
"United States",US,"Benton County","Iowa"
"United States",US,"Bettendorf","Iowa"
"United States",US,"Black Hawk County","Iowa"
"United States",US,"Bloomfield","Iowa"
"United States",US,"Blue Grass","Iowa"
"United States",US,"Bondurant","Iowa"
"United States",US,"Boone","Iowa"
"United States",US,"Boone County","Iowa"
"United States",US,"Bremer County","Iowa"
"United States",US,"Britt","Iowa"
"United States",US,"Brooklyn","Iowa"
"United States",US,"Buchanan County","Iowa"
"United States",US,"Buena Vista County","Iowa"
"United States",US,"Buffalo","Iowa"
"United States",US,"Buffalo (historical)","Iowa"
"United States",US,"Burlington","Iowa"
"United States",US,"Butler County","Iowa"
"United States",US,"Calhoun County","Iowa"
"United States",US,"Camanche","Iowa"
"United States",US,"Carlisle","Iowa"
"United States",US,"Carroll","Iowa"
"United States",US,"Carroll County","Iowa"
"United States",US,"Carter Lake","Iowa"
"United States",US,"Cascade","Iowa"
"United States",US,"Cass County","Iowa"
"United States",US,"Cedar County","Iowa"
"United States",US,"Cedar Falls","Iowa"
"United States",US,"Cedar Rapids","Iowa"
"United States",US,"Center Point","Iowa"
"United States",US,"Centerville","Iowa"
"United States",US,"Central City","Iowa"
"United States",US,"Cerro Gordo County","Iowa"
"United States",US,"Chariton","Iowa"
"United States",US,"Charles City","Iowa"
"United States",US,"Cherokee","Iowa"
"United States",US,"Cherokee County","Iowa"
"United States",US,"Chickasaw County","Iowa"
"United States",US,"Clarinda","Iowa"
"United States",US,"Clarion","Iowa"
"United States",US,"Clarke County","Iowa"
"United States",US,"Clarksville","Iowa"
"United States",US,"Clay County","Iowa"
"United States",US,"Clayton County","Iowa"
"United States",US,"Clear Lake","Iowa"
"United States",US,"Clinton","Iowa"
"United States",US,"Clinton County","Iowa"
"United States",US,"Clive","Iowa"
"United States",US,"Colfax","Iowa"
"United States",US,"Columbus Junction","Iowa"
"United States",US,"Conrad","Iowa"
"United States",US,"Coon Rapids","Iowa"
"United States",US,"Coralville","Iowa"
"United States",US,"Corning","Iowa"
"United States",US,"Corydon","Iowa"
"United States",US,"Council Bluffs","Iowa"
"United States",US,"Crawford County","Iowa"
"United States",US,"Cresco","Iowa"
"United States",US,"Creston","Iowa"
"United States",US,"Dakota City","Iowa"
"United States",US,"Dallas Center","Iowa"
"United States",US,"Dallas County","Iowa"
"United States",US,"Davenport","Iowa"
"United States",US,"Davis County","Iowa"
"United States",US,"De Soto","Iowa"
"United States",US,"De Witt","Iowa"
"United States",US,"Decatur County","Iowa"
"United States",US,"Decorah","Iowa"
"United States",US,"Delaware County","Iowa"
"United States",US,"Denison","Iowa"
"United States",US,"Denver","Iowa"
"United States",US,"Des Moines","Iowa"
"United States",US,"Des Moines County","Iowa"
"United States",US,"Dickinson County","Iowa"
"United States",US,"Dike","Iowa"
"United States",US,"Dubuque","Iowa"
"United States",US,"Dubuque County","Iowa"
"United States",US,"Durant","Iowa"
"United States",US,"Dyersville","Iowa"
"United States",US,"Dysart","Iowa"
"United States",US,"Eagle Grove","Iowa"
"United States",US,"Earlham","Iowa"
"United States",US,"Eddyville","Iowa"
"United States",US,"Eldora","Iowa"
"United States",US,"Eldridge","Iowa"
"United States",US,"Elk Run Heights","Iowa"
"United States",US,"Elkader","Iowa"
"United States",US,"Ely","Iowa"
"United States",US,"Emmet County","Iowa"
"United States",US,"Emmetsburg","Iowa"
"United States",US,"Epworth","Iowa"
"United States",US,"Estherville","Iowa"
"United States",US,"Evansdale","Iowa"
"United States",US,"Fairbank","Iowa"
"United States",US,"Fairfax","Iowa"
"United States",US,"Fairfield","Iowa"
"United States",US,"Farley","Iowa"
"United States",US,"Fayette","Iowa"
"United States",US,"Fayette County","Iowa"
"United States",US,"Floyd County","Iowa"
"United States",US,"Forest City","Iowa"
"United States",US,"Fort Dodge","Iowa"
"United States",US,"Fort Madison","Iowa"
"United States",US,"Franklin County","Iowa"
"United States",US,"Fremont County","Iowa"
"United States",US,"Garner","Iowa"
"United States",US,"George","Iowa"
"United States",US,"Gilbert","Iowa"
"United States",US,"Glenwood","Iowa"
"United States",US,"Glidden","Iowa"
"United States",US,"Granger","Iowa"
"United States",US,"Greene","Iowa"
"United States",US,"Greene County","Iowa"
"United States",US,"Greenfield","Iowa"
"United States",US,"Grimes","Iowa"
"United States",US,"Grinnell","Iowa"
"United States",US,"Grundy Center","Iowa"
"United States",US,"Grundy County","Iowa"
"United States",US,"Guthrie Center","Iowa"
"United States",US,"Guthrie County","Iowa"
"United States",US,"Guttenberg","Iowa"
"United States",US,"Hamburg","Iowa"
"United States",US,"Hamilton County","Iowa"
"United States",US,"Hampton","Iowa"
"United States",US,"Hancock County","Iowa"
"United States",US,"Hardin County","Iowa"
"United States",US,"Harlan","Iowa"
"United States",US,"Harrison County","Iowa"
"United States",US,"Hartley","Iowa"
"United States",US,"Hawarden","Iowa"
"United States",US,"Henry County","Iowa"
"United States",US,"Hiawatha","Iowa"
"United States",US,"Holstein","Iowa"
"United States",US,"Howard County","Iowa"
"United States",US,"Hudson","Iowa"
"United States",US,"Hull","Iowa"
"United States",US,"Humboldt","Iowa"
"United States",US,"Humboldt County","Iowa"
"United States",US,"Huxley","Iowa"
"United States",US,"Ida County","Iowa"
"United States",US,"Ida Grove","Iowa"
"United States",US,"Independence","Iowa"
"United States",US,"Indianola","Iowa"
"United States",US,"Iowa City","Iowa"
"United States",US,"Iowa County","Iowa"
"United States",US,"Iowa Falls","Iowa"
"United States",US,"Jackson County","Iowa"
"United States",US,"Jasper County","Iowa"
"United States",US,"Jefferson","Iowa"
"United States",US,"Jefferson County","Iowa"
"United States",US,"Jesup","Iowa"
"United States",US,"Jewell","Iowa"
"United States",US,"Johnson County","Iowa"
"United States",US,"Johnston","Iowa"
"United States",US,"Jones County","Iowa"
"United States",US,"Kalona","Iowa"
"United States",US,"Keokuk","Iowa"
"United States",US,"Keokuk County","Iowa"
"United States",US,"Keosauqua","Iowa"
"United States",US,"Kingsley","Iowa"
"United States",US,"Knoxville","Iowa"
"United States",US,"Kossuth County","Iowa"
"United States",US,"La Porte City","Iowa"
"United States",US,"Lake City","Iowa"
"United States",US,"Lake Mills","Iowa"
"United States",US,"Lake Panorama","Iowa"
"United States",US,"Lake Park","Iowa"
"United States",US,"Lake View","Iowa"
"United States",US,"Lamoni","Iowa"
"United States",US,"Laurens","Iowa"
"United States",US,"Le Claire","Iowa"
"United States",US,"Le Mars","Iowa"
"United States",US,"Lee County","Iowa"
"United States",US,"Lenox","Iowa"
"United States",US,"Leon","Iowa"
"United States",US,"Linn County","Iowa"
"United States",US,"Lisbon","Iowa"
"United States",US,"Logan","Iowa"
"United States",US,"Lone Tree","Iowa"
"United States",US,"Louisa County","Iowa"
"United States",US,"Lucas County","Iowa"
"United States",US,"Lyon County","Iowa"
"United States",US,"Madison County","Iowa"
"United States",US,"Madrid","Iowa"
"United States",US,"Maharishi Vedic City","Iowa"
"United States",US,"Mahaska County","Iowa"
"United States",US,"Malvern","Iowa"
"United States",US,"Manchester","Iowa"
"United States",US,"Manly","Iowa"
"United States",US,"Manning","Iowa"
"United States",US,"Manson","Iowa"
"United States",US,"Mapleton","Iowa"
"United States",US,"Maquoketa","Iowa"
"United States",US,"Marcus","Iowa"
"United States",US,"Marengo","Iowa"
"United States",US,"Marion","Iowa"
"United States",US,"Marion County","Iowa"
"United States",US,"Marshall County","Iowa"
"United States",US,"Marshalltown","Iowa"
"United States",US,"Mason City","Iowa"
"United States",US,"Mechanicsville","Iowa"
"United States",US,"Mediapolis","Iowa"
"United States",US,"Melcher-Dallas","Iowa"
"United States",US,"Milford","Iowa"
"United States",US,"Mills County","Iowa"
"United States",US,"Missouri Valley","Iowa"
"United States",US,"Mitchell County","Iowa"
"United States",US,"Mitchellville","Iowa"
"United States",US,"Monona","Iowa"
"United States",US,"Monona County","Iowa"
"United States",US,"Monroe","Iowa"
"United States",US,"Monroe County","Iowa"
"United States",US,"Montezuma","Iowa"
"United States",US,"Montgomery County","Iowa"
"United States",US,"Monticello","Iowa"
"United States",US,"Mount Ayr","Iowa"
"United States",US,"Mount Pleasant","Iowa"
"United States",US,"Mount Vernon","Iowa"
"United States",US,"Moville","Iowa"
"United States",US,"Muscatine","Iowa"
"United States",US,"Muscatine County","Iowa"
"United States",US,"Nashua","Iowa"
"United States",US,"Nevada","Iowa"
"United States",US,"New Hampton","Iowa"
"United States",US,"New London","Iowa"
"United States",US,"New Sharon","Iowa"
"United States",US,"Newton","Iowa"
"United States",US,"Nora Springs","Iowa"
"United States",US,"North English","Iowa"
"United States",US,"North Liberty","Iowa"
"United States",US,"Northwood","Iowa"
"United States",US,"Norwalk","Iowa"
"United States",US,"O'Brien County","Iowa"
"United States",US,"Oakland","Iowa"
"United States",US,"Oelwein","Iowa"
"United States",US,"Ogden","Iowa"
"United States",US,"Onawa","Iowa"
"United States",US,"Orange City","Iowa"
"United States",US,"Osage","Iowa"
"United States",US,"Osceola","Iowa"
"United States",US,"Osceola County","Iowa"
"United States",US,"Oskaloosa","Iowa"
"United States",US,"Ottumwa","Iowa"
"United States",US,"Page County","Iowa"
"United States",US,"Palo","Iowa"
"United States",US,"Palo Alto County","Iowa"
"United States",US,"Panora","Iowa"
"United States",US,"Park View","Iowa"
"United States",US,"Parkersburg","Iowa"
"United States",US,"Paullina","Iowa"
"United States",US,"Pella","Iowa"
"United States",US,"Peosta","Iowa"
"United States",US,"Perry","Iowa"
"United States",US,"Pleasant Hill","Iowa"
"United States",US,"Pleasantville","Iowa"
"United States",US,"Plymouth County","Iowa"
"United States",US,"Pocahontas","Iowa"
"United States",US,"Pocahontas County","Iowa"
"United States",US,"Polk City","Iowa"
"United States",US,"Polk County","Iowa"
"United States",US,"Postville","Iowa"
"United States",US,"Pottawattamie County","Iowa"
"United States",US,"Poweshiek County","Iowa"
"United States",US,"Prairie City","Iowa"
"United States",US,"Preston","Iowa"
"United States",US,"Primghar","Iowa"
"United States",US,"Red Oak","Iowa"
"United States",US,"Reinbeck","Iowa"
"United States",US,"Remsen","Iowa"
"United States",US,"Ringgold County","Iowa"
"United States",US,"Riverside","Iowa"
"United States",US,"Robins","Iowa"
"United States",US,"Rock Rapids","Iowa"
"United States",US,"Rock Valley","Iowa"
"United States",US,"Rockwell","Iowa"
"United States",US,"Rockwell City","Iowa"
"United States",US,"Roland","Iowa"
"United States",US,"Sac City","Iowa"
"United States",US,"Sac County","Iowa"
"United States",US,"Saint Ansgar","Iowa"
"United States",US,"Sanborn","Iowa"
